"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"05-May-2026","IRMENERGY","IRM Energy Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","2,61,101","337.80","-"
"05-May-2026","IRMENERGY","IRM Energy Limited","HRTI PRIVATE LIMITED","SELL","5,26,529","340.27","-"
"05-May-2026","KOTYARK","Kotyark Industries Ltd","GAURANG R SHAH HUF","SELL","94,866","414.18","-"
"05-May-2026","KSR","KSR Footwear Limited","SHARE INDIA SECURITIES LIMITED","SELL","1,05,000","35.50","-"
"05-May-2026","MANOMAY","Manomay Tex India Ltd","SANJEEV SINGHAL","SELL","1,16,350","164.92","-"
"05-May-2026","MANOMAY","Manomay Tex India Ltd","NEO APEX SHARE BROKING SERVICES LLP","SELL","1,28,581","167.86","-"
"05-May-2026","MOL","Meghmani Organics Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","16,89,971","57.75","-"
"05-May-2026","MOL","Meghmani Organics Limited","QE SECURITIES LLP","SELL","13,76,049","57.82","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","SELL","1,70,005","187.32","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","D3 STOCK VISION LLP","SELL","1,46,080","185.51","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","NEO APEX SHARE BROKING SERVICES LLP","SELL","1,70,000","184.84","-"
"05-May-2026","ONELIFECAP","Onelife Cap Advisors Ltd","RAXITKUMAR PATEL","SELL","3,20,000","18.00","-"
"05-May-2026","PRABHAPP","PRABHA Re.0.34 ppd up","INTERACTIVE TECHNOLOGIES PVT. LTD.","SELL","5,00,000","52.20","-"
"05-May-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","SELL","25,05,152","32.29","-"
"05-May-2026","QUESS","Quess Corp Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","12,94,958","229.93","-"
"05-May-2026","SAIFL","Sameera Agro And Infra L","SATYA MURTHY SIVALENKA","SELL","8,76,000","8.20","-"
"05-May-2026","SANGINITA","Sanginita Chemicals Limit","STEADFAST TRADECOM","SELL","1,64,700","22.30","-"
"05-May-2026","SPANDANA","Spandana Sphoorty Fin Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,97,807","266.58","-"
"05-May-2026","SPEB","Speb Adhesives Limited","COMPACT STRUCTURE FUND","SELL","1,20,000","54.95","-"
"05-May-2026","SPRL","SP Refractories Limited","AMNESTI MULTISERVICES PRIVATE LIMITED","SELL","20,000","94.00","-"
"05-May-2026","STANLEY","Stanley Lifestyles Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,35,423","178.96","-"
"05-May-2026","TITAGARH","TITAGARH RAIL SYSTEMS LTD","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","6,79,396","840.90","-"
"05-May-2026","TITAGARH","TITAGARH RAIL SYSTEMS LTD","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","8,24,311","838.82","-"
"05-May-2026","ADSL","Allied Digital Services L","SAURABH NAYYAR","BUY","2,97,500","127.48","-"
"05-May-2026","ADSL","Allied Digital Services L","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,42,319","131.91","-"
"05-May-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","13,13,906","385.07","-"
"05-May-2026","AMBAAUTO","Amba Auto Sales and Ser L","L7 HITECH PRIVATE LIMITED","BUY","1,20,000","134.96","-"
"05-May-2026","CALSOFT","California Soft Ltd.","NEO APEX SHARE BROKING SERVICES LLP","BUY","1,53,367","18.94","-"
"05-May-2026","CAMS","Computer Age Mngt Ser Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","15,82,409","781.04","-"
"05-May-2026","DSSL","Dynacons Sys & Sol. Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","75,280","1,284.88","-"
"05-May-2026","DWARKESH","Dwarikesh Sugar Industrie","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","10,51,402","51.39","-"
"05-May-2026","DWARKESH","Dwarikesh Sugar Industrie","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","17,54,436","51.21","-"
"05-May-2026","DWARKESH","Dwarikesh Sugar Industrie","QE SECURITIES LLP","BUY","12,11,641","50.76","-"
"05-May-2026","GARUDA","Garuda Construct N Eng L","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","5,76,934","192.97","-"
"05-May-2026","GCSL","Gretex Corporate Services","MANSUKH SECURITIES & FINANCE LIMITED","BUY","1,05,180","368.34","-"
"05-May-2026","IDEAFORGE","Ideaforge Techno Ltd","QE SECURITIES LLP","BUY","3,40,207","779.23","-"
"05-May-2026","IDEAFORGE","Ideaforge Techno Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,39,940","777.94","-"
"05-May-2026","IDEAFORGE","Ideaforge Techno Ltd","HRTI PRIVATE LIMITED","BUY","4,55,037","776.98","-"
"05-May-2026","IDEAFORGE","Ideaforge Techno Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","3,49,463","780.20","-"
"05-May-2026","IDEAFORGE","Ideaforge Techno Ltd","BNP PARIBAS FINANCIAL MARKETS","BUY","5,02,164","783.29","-"
"05-May-2026","INVICTA","Invicta Diagnostic Ltd","INFINITY INVESTORS INDIA","BUY","70,400","95.95","-"
"05-May-2026","IRMENERGY","IRM Energy Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","2,61,101","337.75","-"
"05-May-2026","IRMENERGY","IRM Energy Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","3,64,465","337.93","-"
"05-May-2026","IRMENERGY","IRM Energy Limited","HRTI PRIVATE LIMITED","BUY","6,05,834","337.42","-"
"05-May-2026","JPPOWER","Jaiprakash Power Ven. Lt","RADIANT COMPUTECH PRIVATE LIMITED","BUY","4,19,45,685","19.26","-"
"05-May-2026","JTLIND","JTL INDUSTRIES LIMITED","F3 ADVISORS PRIVATE LIMITED","BUY","20,52,835","79.30","-"
"05-May-2026","MANOMAY","Manomay Tex India Ltd","FASHION SUITINGS PVT LTD","BUY","1,00,000","164.94","-"
"05-May-2026","MANOMAY","Manomay Tex India Ltd","NEO APEX SHARE BROKING SERVICES LLP","BUY","1,14,581","164.98","-"
"05-May-2026","MANOMAY","Manomay Tex India Ltd","SUDHA DARGAR","BUY","1,69,000","164.90","-"
"05-May-2026","MOL","Meghmani Organics Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","16,89,971","57.70","-"
"05-May-2026","MOL","Meghmani Organics Limited","QE SECURITIES LLP","BUY","13,77,824","57.81","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","NEO APEX SHARE BROKING SERVICES LLP","BUY","1,53,496","187.32","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","1,84,114","185.68","-"
"05-May-2026","OMAXAUTO","Omax Autos Limited","D3 STOCK VISION LLP","BUY","1,09,076","187.32","-"
"05-May-2026","ONELIFECAP","Onelife Cap Advisors Ltd","MUSKAN MOHD YUSUF SHAIKH","BUY","1,90,000","18.00","-"
"05-May-2026","PRABHAPP","PRABHA Re.0.34 ppd up","ARHAM SHARE PRIVATE LIMITED","BUY","4,70,688","52.18","-"
"05-May-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","BUY","18,42,924","32.79","-"
"05-May-2026","QUESS","Quess Corp Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","12,94,958","229.83","-"
"05-May-2026","SILGO","Silgo Retail Limited","DEMPAL BHAWIN SHAH","BUY","2,97,291","78.34","-"
"05-May-2026","SPANDANA","Spandana Sphoorty Fin Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,97,807","266.42","-"
"05-May-2026","SPEB","Speb Adhesives Limited","PREKSHA HITESH JAIN","BUY","1,20,000","54.95","-"
"05-May-2026","STANLEY","Stanley Lifestyles Ltd","VISION AHEAD SERVICES PRIVATE LIMITED","BUY","3,00,000","177.36","-"
"05-May-2026","STANLEY","Stanley Lifestyles Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,35,423","178.79","-"
"05-May-2026","TITAGARH","TITAGARH RAIL SYSTEMS LTD","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","8,24,311","837.87","-"
"05-May-2026","TITAGARH","TITAGARH RAIL SYSTEMS LTD","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","6,79,396","840.61","-"
"05-May-2026","ADSL","Allied Digital Services L","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,42,319","131.98","-"
"05-May-2026","ADSL","Allied Digital Services L","SAURABH NAYYAR","SELL","2,97,500","126.59","-"
"05-May-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","SELL","13,06,818","384.65","-"
