"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"22-Jan-2026","SIGACHI","Sigachi Industries Ltd","KETAN HASMUKHLAL DOSHI","SELL","26,81,879","23.09","-"
"22-Jan-2026","SIGACHI","Sigachi Industries Ltd","ALGOQUANT FINTECH LIMITED","SELL","29,86,052","23.01","-"
"22-Jan-2026","SINTERCOM","Sintercom India Limited","RAJNISH RAVISH PURI","SELL","1,50,000","94.00","-"
"22-Jan-2026","SPRL","SP Refractories Limited","NIRAV SHANTILAL GADA","SELL","19,200","157.25","-"
"22-Jan-2026","ZENITHSTL","Zenith Steel Pip Ind Ltd","ENDOGRAM LEASING AND TRADING COMPANY PRIVATE LIMITED","SELL","8,03,756","5.45","-"
"22-Jan-2026","AEROENTER","Aeroflex Enterprises Ltd","L7 SECURITIES PRIVATE LIMITED","BUY","7,22,232","86.01","-"
"22-Jan-2026","ARISINFRA","Arisinfra Solutions Ltd","NEOMILE GROWTH FUND-SERIES I","BUY","15,50,000","109.00","-"
"22-Jan-2026","BAGDIGITAL","B.A.G.Convergence Limited","L P COMMODITIES PRIVATE LIMITED","BUY","1,77,600","114.07","-"
"22-Jan-2026","BAGDIGITAL","B.A.G.Convergence Limited","ACME CAPITAL MARKET LIMITED","BUY","1,72,800","114.37","-"
"22-Jan-2026","BAJAJCON","Bajaj Corp Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","10,02,497","282.46","-"
"22-Jan-2026","BAJAJCON","Bajaj Corp Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","6,85,777","282.08","-"
"22-Jan-2026","BLUEPEBBLE","Blue Pebble Limited","SUMICKSHA BANSAL","BUY","24,800","154.97","-"
"22-Jan-2026","CUPID","Cupid Limited","HRTI PRIVATE LIMITED","BUY","14,94,271","389.76","-"
"22-Jan-2026","DAVANGERE","Davangere Sugar Company L","ARIHANT CAPITAL MARKETS LIMITED","BUY","1,01,42,000","4.99","-"
"22-Jan-2026","EXCELLENT","Excellent Wires N Pack L","AJAY NATAVARLAL COMMODITIES PRIVATE LIMITED","BUY","24,000","63.06","-"
"22-Jan-2026","GENESYS","Genesys International Cor","HRTI PRIVATE LIMITED","BUY","2,19,868","323.73","-"
"22-Jan-2026","JTLIND","JTL INDUSTRIES LIMITED","JAINAM BROKING LIMITED","BUY","1,55,158","76.10","-"
"22-Jan-2026","JTLIND","JTL INDUSTRIES LIMITED","THAKKAR NILESHKUMAR FARSHURAM HUF","BUY","21,08,649","76.47","-"
"22-Jan-2026","KSR","KSR Footwear Limited","PRASOON PANKAJ","BUY","1,80,000","25.29","-"
"22-Jan-2026","LANDMARK","Landmark Cars Limited","NIPPON INDIA SMALL CAP FUND ","BUY","15,90,842","361.00","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","9,84,274","269.58","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","14,86,774","269.72","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","MICROCURVES TRADING PRIVATE LIMITED","BUY","11,04,518","268.73","-"
"22-Jan-2026","RKSWAMY","R K Swamy Limited","EQUITY INTELLIGENCE INDIA PRIVATE LIMITED","BUY","6,25,000","104.92","-"
"22-Jan-2026","RNBDENIMS","R&B Denims Limited","BHANSALI VALUE CREATIONS PVT LTD","BUY","4,70,000","147.02","-"
"22-Jan-2026","SBC","SBC Exports Limited","ACME CAPITAL MARKET LIMITED","BUY","26,08,772","29.11","-"
"22-Jan-2026","SHREEJISPG","Shreeji Shipping Global L","MANSUKH SECURITIES & FINANCE LIMITED","BUY","8,83,767","339.25","-"
"22-Jan-2026","SIGACHI","Sigachi Industries Ltd","ALGOQUANT FINTECH LIMITED","BUY","29,86,586","22.97","-"
"22-Jan-2026","SIGACHI","Sigachi Industries Ltd","KETAN HASMUKHLAL DOSHI","BUY","1,00,000","24.43","-"
"22-Jan-2026","SINTERCOM","Sintercom India Limited","BELLWETHER CAPITAL PRIVATE LIMITED","BUY","1,50,000","94.00","-"
"22-Jan-2026","SPRL","SP Refractories Limited","MANGLA SHANTILAL GADA","BUY","20,000","156.94","-"
"22-Jan-2026","AEROENTER","Aeroflex Enterprises Ltd","L7 SECURITIES PRIVATE LIMITED","SELL","5,15,000","85.02","-"
"22-Jan-2026","ARISINFRA","Arisinfra Solutions Ltd","NEOMILE CORPORATE ADVISORY LIMITED","SELL","15,00,000","109.00","-"
"22-Jan-2026","BAGDIGITAL","B.A.G.Convergence Limited","ACME CAPITAL MARKET LIMITED","SELL","1,85,600","114.12","-"
"22-Jan-2026","BAJAJCON","Bajaj Corp Limited","MICROCURVES TRADING PRIVATE LIMITED","SELL","6,85,777","282.50","-"
"22-Jan-2026","BLUEPEBBLE","Blue Pebble Limited","SUMICKSHA BANSAL","SELL","18,800","155.24","-"
"22-Jan-2026","CUPID","Cupid Limited","HRTI PRIVATE LIMITED","SELL","14,72,168","391.96","-"
"22-Jan-2026","DAVANGERE","Davangere Sugar Company L","ARIHANT CAPITAL MARKETS LIMITED","SELL","1,28,01,958","4.78","-"
"22-Jan-2026","GCSL","Gretex Corporate Services","TALENT INVESTMENT COMPANY PRIVATE LIMITED","SELL","1,24,456","300.60","-"
"22-Jan-2026","GENESYS","Genesys International Cor","HRTI PRIVATE LIMITED","SELL","3,30,608","327.54","-"
"22-Jan-2026","GSS","GSS Infotech Limited","AMN VENTURES LLP","SELL","2,10,027","15.00","-"
"22-Jan-2026","JALAN","Jalan Transolu. India Ltd","MANISH JALAN","SELL","90,000","3.75","-"
"22-Jan-2026","JTLIND","JTL INDUSTRIES LIMITED","THAKKAR NILESHKUMAR FARSHURAM HUF","SELL","3,77,156","76.97","-"
"22-Jan-2026","JTLIND","JTL INDUSTRIES LIMITED","JAINAM BROKING LIMITED","SELL","21,15,766","74.22","-"
"22-Jan-2026","KSR","KSR Footwear Limited","TRUSTLINE HOLDINGS PVT LTD A/C PMS","SELL","1,13,482","25.29","-"
"22-Jan-2026","KSR","KSR Footwear Limited","PRASOON PANKAJ","SELL","1,000","25.29","-"
"22-Jan-2026","LANDMARK","Landmark Cars Limited","GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO","SELL","13,75,622","361.00","-"
"22-Jan-2026","LANDMARK","Landmark Cars Limited","POLAR CAPITAL FUNDS PLC - ASIAN STARS FUND","SELL","2,51,597","370.22","-"
"22-Jan-2026","MEIL","Mangal Electrical Ind L","MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED","SELL","2,00,000","308.81","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","MICROCURVES TRADING PRIVATE LIMITED","SELL","11,04,518","268.89","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","14,86,774","269.88","-"
"22-Jan-2026","RALLIS","Rallis India Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","9,84,739","269.80","-"
"22-Jan-2026","SBC","SBC Exports Limited","ACME CAPITAL MARKET LIMITED","SELL","26,08,772","29.53","-"
"22-Jan-2026","SHREEJISPG","Shreeji Shipping Global L","MANSUKH SECURITIES & FINANCE LIMITED","SELL","8,85,545","337.40","-"
