"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"18-Mar-2026","ACETEC","Acetech E-Commerce Ltd","ZENITH INFRA REALTY LLP","BUY","99,600","133.05","-"
"18-Mar-2026","ACETEC","Acetech E-Commerce Ltd","SPECIFIC COMMODITIES PRIVATE LIMITED","BUY","1,12,800","133.00","-"
"18-Mar-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","8,01,873","301.83","-"
"18-Mar-2026","ALMONDZ","Almondz Global Securities","SUBHASH PHOOTARMAL RATHOD","BUY","11,00,000","14.63","-"
"18-Mar-2026","ANTGRAPHIC","Antarctica Graphics Ltd","RUCHIKA SHARMA","BUY","10,00,000","0.81","-"
"18-Mar-2026","APSISAERO","Apsis Aerocom Limited","SNEHAL I PATEL","BUY","76,800","154.43","-"
"18-Mar-2026","APSISAERO","Apsis Aerocom Limited","NUVONT CAPITAL MANAGEMENT PRIVATE LIMITED","BUY","96,000","154.74","-"
"18-Mar-2026","APSISAERO","Apsis Aerocom Limited","KANJIBHAI RABADIYA","BUY","88,800","158.57","-"
"18-Mar-2026","APSISAERO","Apsis Aerocom Limited","KASHMIRA AJAY PATEL","BUY","2,20,800","153.23","-"
"18-Mar-2026","APSISAERO","Apsis Aerocom Limited","MAYURI SHRIPAL VORA","BUY","61,200","154.80","-"
"18-Mar-2026","BEWLTD","BEW Engineering Limited","SURYAVANSHI COMMOTRADE PVT LTD","BUY","6,33,500","84.66","-"
"18-Mar-2026","BLUEWATER","Blue Water Logistics Ltd","MANSI SHARE AND STOCK BROKING PRIVATE LIMITED","BUY","1,47,000","148.00","-"
"18-Mar-2026","CYIENTDLM","Cyient DLM Limited","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","4,75,493","313.92","-"
"18-Mar-2026","CYIENTDLM","Cyient DLM Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","11,10,922","313.56","-"
"18-Mar-2026","CYIENTDLM","Cyient DLM Limited","QE SECURITIES LLP","BUY","4,24,984","312.39","-"
"18-Mar-2026","CYIENTDLM","Cyient DLM Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","5,25,375","313.31","-"
