"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"22-May-2026","IKS","Inventurus Knowledge So L","EDELWEISS MUTUAL FUND A/C - EDELWEISS SMALL CAP FUND","BUY","2,00,000","1,580.00",
"22-May-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1","BUY","2,40,000","1,580.00",
"22-May-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1M","BUY","1,60,000","1,580.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","BANDHAN MUTUAL FUND","BUY","20,20,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","SBI MUTUAL FUND","BUY","67,00,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","AMUNDI FUNDS EQUITY INDIA","BUY","40,00,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","5,05,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","36,50,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","EDELWEISS MUTUAL FUND","BUY","27,00,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","1,19,78,002","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","INDIA ACORN ICAV","BUY","97,50,000","124.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","15,15,000","124.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","4,35,372","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC","BUY","23,88,883","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON GLOBAL INVESTMENT TRUST FRANKLIN TEMPLETON SMACS SERIES EM","BUY","1,021","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON INTERNATIONAL EMERGING MARKETS FUND","BUY","1,79,861","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","2,06,286","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TEMPLETON DEVELOPING MARKETS TRUST","BUY","15,14,737","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","TATA MUTUAL FUND","BUY","17,36,200","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","33,33,400","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","IPROFILE EMERGING MARKETS PRIVATE POOL","BUY","2,09,227","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","20,83,333","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","48,61,111","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","HSBC MUTUAL FUND","BUY","61,72,659","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","FTVIPT-TEMPLETON DEVELOPING MARKETS VIP FUND","BUY","1,33,182","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","FTIF - TEMPLETON EMERGING MARKETS DYNAMIC INCOME FUND","BUY","71,119","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON EMERGING MARKETS FUND","BUY","12,41,824","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON FUNDS - FTF TEMPLETON GLOBAL EMERGING MARKETS FUND","BUY","71,114","144.00",
"22-May-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON BRIC FUND","BUY","1,42,656","144.00",
"22-May-2026","IKS","Inventurus Knowledge So L","BERJIS MINOO DESAI","SELL","6,00,000","1,580.00",
"22-May-2026","JSWCEMENT","JSW Cement Limited","AP ASIA OPPORTUNISTIC HOLDINGS PTE. LTD.","SELL","4,28,18,002","124.00",
"22-May-2026","PINELABS","Pine Labs Limited","MADISON INDIA OPPORTUNITIES IV","SELL","2,47,81,985","144.00",
