"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"16-Feb-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","10,87,553","248.09","-"
"16-Feb-2026","APEX","Apex Frozen Foods Limited","HRTI PRIVATE LIMITED","BUY","3,72,525","434.34","-"
"16-Feb-2026","APEX","Apex Frozen Foods Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","1,91,086","435.25","-"
"16-Feb-2026","ASIANTILES","Asian Granito India Limit","SMITA HITENDRA SHAH","BUY","20,00,090","67.65","-"
"16-Feb-2026","AYE","Aye Finance Limited","GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO","BUY","16,80,163","128.11","-"
"16-Feb-2026","BHARATSE","Bharat Seats Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,16,671","188.80","-"
"16-Feb-2026","EASEMYTRIP","Easy Trip Planners Ltd","CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND","BUY","2,00,00,000","6.77","-"
"16-Feb-2026","EASEMYTRIP","Easy Trip Planners Ltd","MANSUKH SECURITIES & FINANCE LIMITED","BUY","3,41,30,534","7.64","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","43,91,522","218.23","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","BOFA SECURITIES EUROPE SA","BUY","45,97,729","217.06","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","32,89,925","217.44","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","MICROCURVES TRADING PRIVATE LIMITED","BUY","58,10,738","218.27","-"
"16-Feb-2026","GREENLEAF","Greenleaf Envirotech Ltd","R B K SHARE BROKING LTD","BUY","40,000","130.50","-"
"16-Feb-2026","GVPIL","GE Power India Limited","SHARE INDIA SECURITIES LIMITED","BUY","5,76,869","503.25","-"
"16-Feb-2026","GVPIL","GE Power India Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","11,23,105","503.08","-"
"16-Feb-2026","GVPIL","GE Power India Limited","QE SECURITIES LLP","BUY","4,06,447","501.09","-"
"16-Feb-2026","GVPIL","GE Power India Limited","IRAGE BROKING SERVICES LLP","BUY","4,22,450","504.04","-"
"16-Feb-2026","GVPIL","GE Power India Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","7,15,801","502.27","-"
"16-Feb-2026","MARKOLINES","Markolines Pavement Tec L","VISTAAR TRADING SERVICE PRIVATE LIMITED","BUY","1,40,778","162.24","-"
"16-Feb-2026","NARMADA","Narmada Agrobase Limited","SOHAM FINCARE INDIA LLP","BUY","3,00,000","32.75","-"
"16-Feb-2026","PRECWIRE","Precision Wires India Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","11,14,060","298.24","-"
"16-Feb-2026","QUADFUTURE","Quadrant Future Tek Ltd","MATHISYS ADVISORS LLP","BUY","2,34,967","309.96","-"
"16-Feb-2026","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","BUY","2,23,818","308.89","-"
"16-Feb-2026","RATNAVEER","Ratnaveer Precision Eng L","ARIHANT CAPITAL MARKETS LIMITED","BUY","8,19,173","152.55","-"
"16-Feb-2026","RNBDENIMS","R&B Denims Limited","L7 HITECH PRIVATE LIMITED","BUY","4,20,000","181.48","-"
"16-Feb-2026","RNBDENIMS","R&B Denims Limited","NATVARSINH T CHAVDA","BUY","9,25,571","181.57","-"
"16-Feb-2026","SGIL","Synergy Green Ind. Ltd","SOLIDARITY ADVISORS PVT. LTD.","BUY","90,475","488.20","-"
"16-Feb-2026","SHEEL","Sheel Biotech Limited","LONGVIEW RESEARCH AND ADVISORY SERVICES PRIVATE LIMITED","BUY","1,02,000","63.33","-"
"16-Feb-2026","SINTERCOM","Sintercom India Limited","SUNITA AGGARWAL","BUY","2,73,300","86.60","-"
"16-Feb-2026","SNEHAA","Snehaa Organics Limited","HANSHA KISHORE SANGOI","BUY","51,000","48.12","-"
"16-Feb-2026","SUYOG","Suyog Telematics Limited","HEMANT JAGDISH ASHAR","BUY","61,000","639.56","-"
"16-Feb-2026","VARDMNPOLY","Vardhman Polytex Limited","PINE OAK GLOBAL FUND","BUY","25,00,000","7.40","-"
"16-Feb-2026","VARDMNPOLY","Vardhman Polytex Limited","PINE OAK GLOBAL FUND","BUY","75,00,000","7.40","-"
"16-Feb-2026","VIPULLTD","Vipul Limited","LLOYDS ENTERPRISES LIMITED","BUY","26,68,176","10.15","-"
"16-Feb-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","SELL","9,79,134","247.77","-"
"16-Feb-2026","AKG","AKG Exim Limited","NISHANT PITTI","SELL","2,11,135","14.14","-"
"16-Feb-2026","APEX","Apex Frozen Foods Limited","HRTI PRIVATE LIMITED","SELL","3,68,575","435.07","-"
"16-Feb-2026","APEX","Apex Frozen Foods Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","1,90,731","435.46","-"
"16-Feb-2026","ASIANTILES","Asian Granito India Limit","SMITA HITENDRA SHAH","SELL","20,06,090","67.88","-"
"16-Feb-2026","BHARATSE","Bharat Seats Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,15,987","189.02","-"
"16-Feb-2026","EASEMYTRIP","Easy Trip Planners Ltd","MANSUKH SECURITIES & FINANCE LIMITED","SELL","2,63,30,534","7.72","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","43,91,522","218.32","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","33,07,393","217.60","-"
"16-Feb-2026","ENGINERSIN","Engineers India Ltd.","MICROCURVES TRADING PRIVATE LIMITED","SELL","58,10,738","218.39","-"
"16-Feb-2026","GREENLEAF","Greenleaf Envirotech Ltd","PJS SECURITIES LLP","SELL","34,000","130.51","-"
"16-Feb-2026","GVPIL","GE Power India Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","11,21,951","503.43","-"
"16-Feb-2026","GVPIL","GE Power India Limited","QE SECURITIES LLP","SELL","3,99,845","502.92","-"
"16-Feb-2026","GVPIL","GE Power India Limited","IRAGE BROKING SERVICES LLP","SELL","2,96,210","503.74","-"
"16-Feb-2026","GVPIL","GE Power India Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","7,15,801","502.51","-"
"16-Feb-2026","GVPIL","GE Power India Limited","SHARE INDIA SECURITIES LIMITED","SELL","5,80,637","508.06","-"
"16-Feb-2026","HILTON","Hilton Metal Forging Limi","SWAPNIL JAYESHBHAI MADIYAR","SELL","1,80,994","24.99","-"
"16-Feb-2026","MARKOLINES","Markolines Pavement Tec L","VISTAAR TRADING SERVICE PRIVATE LIMITED","SELL","1,40,286","162.43","-"
"16-Feb-2026","PRECWIRE","Precision Wires India Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","11,14,060","298.41","-"
"16-Feb-2026","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","SELL","2,30,370","309.00","-"
"16-Feb-2026","QUADFUTURE","Quadrant Future Tek Ltd","MATHISYS ADVISORS LLP","SELL","2,36,474","309.74","-"
"16-Feb-2026","RATNAVEER","Ratnaveer Precision Eng L","ARIHANT CAPITAL MARKETS LIMITED","SELL","7,59,886","151.59","-"
"16-Feb-2026","RNBDENIMS","R&B Denims Limited","L7 HITECH PRIVATE LIMITED","SELL","5,95,000","180.46","-"
"16-Feb-2026","RNBDENIMS","R&B Denims Limited","NATVARSINH T CHAVDA","SELL","9,25,571","179.72","-"
"16-Feb-2026","SGIL","Synergy Green Ind. Ltd","CAPRI GLOBAL HOLDINGS PRIVATE LIMITED","SELL","84,999","483.27","-"
"16-Feb-2026","SHEEL","Sheel Biotech Limited","SHUBHAM SANJAY DAMANI","SELL","1,16,000","63.57","-"
"16-Feb-2026","SHIVASHRIT","Shivashrit Foods Limited","ASNANI STOCK BROKER PRIVATE LIMITED - ERROR ACCOUNT","SELL","1,50,000","125.25","-"
"16-Feb-2026","SINTERCOM","Sintercom India Limited","BELLWETHER CAPITAL PRIVATE LIMITED","SELL","2,73,299","86.60","-"
"16-Feb-2026","SNEHAA","Snehaa Organics Limited","HANSHA KISHORE SANGOI","SELL","1,000","49.00","-"
"16-Feb-2026","SNEHAA","Snehaa Organics Limited","YAVA CORP GLOBAL LIMITED","SELL","1,03,000","47.43","-"
"16-Feb-2026","VARDMNPOLY","Vardhman Polytex Limited","EKJOT SINGH CHAWLA","SELL","1,10,00,000","7.46","-"
"16-Feb-2026","VIPULLTD","Vipul Limited","SHARBHANG COMMERCIAL COMPANY PRIVATE LIMITED .","SELL","23,00,000","10.15","-"
