"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"20-Apr-2026","PEARLPOLY","Pearl Polymers Ltd","SUJAY BANGALORE SUBRAMANYA","BUY","93,693","22.94","-"
"20-Apr-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","BUY","15,01,940","33.00","-"
"20-Apr-2026","RATNAVEER","Ratnaveer Precision Eng L","DARSHANA MITESH CHOTHANI","BUY","1,000","148.00","-"
"20-Apr-2026","RUDRA","Rudra Global Infra Prod L","VARUN KRISHNAVTAR KABRA","BUY","14,93,673","25.83","-"
"20-Apr-2026","SAIFL","Sameera Agro And Infra L","VISTAAR TRADING SERVICE PRIVATE LIMITED","BUY","2,44,000","10.15","-"
"20-Apr-2026","SAIFL","Sameera Agro And Infra L","HI GROWTH CORPORATE SERVICES PVT LTD","BUY","2,20,000","10.10","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","13,64,378","217.95","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","QE SECURITIES LLP","BUY","14,98,304","217.93","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","HRTI PRIVATE LIMITED","BUY","20,22,697","216.09","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","16,37,786","217.41","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","PUMA SECURITIES","BUY","13,72,105","217.65","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","23,05,693","218.09","-"
"20-Apr-2026","SWSOLAR","Strlng & Wil Ren Ene Ltd","MICROCURVES TRADING PRIVATE LIMITED","BUY","23,14,169","218.16","-"
"20-Apr-2026","TRITURBINE","Triveni Turbine Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","24,83,288","582.62","-"
"20-Apr-2026","TRITURBINE","Triveni Turbine Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","27,05,416","582.69","-"
"20-Apr-2026","ASIANTILES","Asian Granito India Limit","HIREN PRANJIVANBHAI PATEL","SELL","5,46,915","76.17","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","QE SECURITIES LLP","SELL","3,54,765","238.42","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","5,99,442","238.65","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","7,49,481","238.48","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","HRTI PRIVATE LIMITED","SELL","5,37,325","237.94","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","NAND KISHORE TAORI","SELL","4,22,700","240.46","-"
"20-Apr-2026","BHARATWIRE","Bharat Wire Ropes Ltd.","SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED","SELL","3,59,249","238.40","-"
"20-Apr-2026","EMSLIMITED","EMS Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","4,81,977","387.13","-"
"20-Apr-2026","EMSLIMITED","EMS Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","3,03,841","386.75","-"
"20-Apr-2026","GRAVISSHO","Graviss Hospitality Ltd.","PLAZA REALTY PRIVATE LIMITED","SELL","30,09,672","26.01","-"
"20-Apr-2026","GRAVISSHO","Graviss Hospitality Ltd.","NEO APEX SHARE BROKING SERVICES LLP","SELL","1,10,856","27.47","-"
"20-Apr-2026","HARDWYN","Hardwyn India Limited","MSB E TRADE SECURITIES LIMITED","SELL","34,31,871","24.80","-"
"20-Apr-2026","HEG","HEG Ltd","GDN VENTURES LLP","SELL","10,00,000","631.02","-"
"20-Apr-2026","INNOVISION","Innovision Limited","ARTHKUMBH VENTURES LLP","SELL","9,45,855","327.70","-"
"20-Apr-2026","INNOVISION","Innovision Limited","PALAK TRADELINK PRIVATE LIMITED","SELL","1,30,000","327.70","-"
"20-Apr-2026","KCK","Kck Industries Limited","CHAUBARA EATS PRIVATE LIMITED","SELL","12,500","12.99","-"
"20-Apr-2026","MHHL","Mohini Health&Hygiene Ltd","PRERNA CHAUDHARY","SELL","1,08,000","42.00","-"
"20-Apr-2026","NAGREEKCAP","Nagreeka Capital & Infras","AMIT KUMAR JAIN","SELL","1,37,202","33.22","-"
"20-Apr-2026","OSIAHYPER","Osia Hyper Retail Ltd","ISHAAN TRADEFIN LLP","SELL","14,35,061","5.13","-"
"20-Apr-2026","PEARLPOLY","Pearl Polymers Ltd","SUJAY BANGALORE SUBRAMANYA","SELL","93,693","22.58","-"
"20-Apr-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","SELL","8,88,896","32.96","-"
"20-Apr-2026","RAJPUTANA","Rajputana Biodiesel Ltd","MANISHA LODHA","SELL","90,000","226.21","-"
"20-Apr-2026","RATNAVEER","Ratnaveer Precision Eng L","DARSHANA MITESH CHOTHANI","SELL","3,78,999","147.94","-"
"20-Apr-2026","RUDRA","Rudra Global Infra Prod L","VARUN KRISHNAVTAR KABRA","SELL","18,87,522","25.76","-"
"20-Apr-2026","SAIFL","Sameera Agro And Infra L","SATYA MURTHY SIVALENKA","SELL","6,68,000","10.08","-"
"20-Apr-2026","SAIFL","Sameera Agro And Infra L","VISTAAR TRADING SERVICE PRIVATE LIMITED","SELL","2,44,000","10.12","-"
