"DATE 
","SYMBOL 
","SECURITY NAME 
","CLIENT NAME 
","BUY/SELL 
","QUANTITY TRADED 
","TRADE PRICE/ WEIGHTED. AVG. PRICE 
","REMARKS 
"
"30-Apr-2026","AAATECH","AAA Technologies Limited","NORTH STAR OPPORTUNITIES FUND VCC-BULL VALUE INCORPORATED VCC SUB-FUND","BUY","1,01,868","99.05","-"
"30-Apr-2026","ADISOFT","Adisoft Technologies Ltd","JAIN SANJAY POPATLAL","BUY","2,00,000","205.00","-"
"30-Apr-2026","ADISOFT","Adisoft Technologies Ltd","MOTILAL OSWAL FINANCIAL SERVICES LIMITED","BUY","1,20,800","212.39","-"
"30-Apr-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","BUY","16,91,221","390.24","-"
"30-Apr-2026","BLUEPEBBLE","Blue Pebble Limited","DANISHMAND MOHAMED ALI MERCHANT","BUY","20,400","122.87","-"
"30-Apr-2026","CALSOFT","California Soft Ltd.","SATYA PRAKASH MITTAL","BUY","1,50,000","14.35","-"
"30-Apr-2026","CEMPRO","Cemindia Projects Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","13,44,963","784.36","-"
"30-Apr-2026","DHAMPURSUG","Dhampur Sugar Mills Ltd","QE SECURITIES LLP","BUY","3,73,934","154.67","-"
"30-Apr-2026","DHAMPURSUG","Dhampur Sugar Mills Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","3,23,490","156.88","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","ALPHAGREP SECURITIES PRIVATE LIMITED","BUY","9,66,504","47.83","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","12,65,215","47.75","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","QE SECURITIES LLP","BUY","12,58,943","47.38","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","20,99,660","47.74","-"
"30-Apr-2026","HFCL","HFCL Limited","QE SECURITIES LLP","BUY","78,89,651","113.51","-"
"30-Apr-2026","HFCL","HFCL Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","1,15,13,142","114.40","-"
"30-Apr-2026","HFCL","HFCL Limited","HRTI PRIVATE LIMITED","BUY","85,56,554","114.14","-"
"30-Apr-2026","IKIO","IKIO Technologies Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","6,46,129","170.35","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","12,04,434","359.46","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","MUSIGMA SECURITIES","BUY","2,54,738","358.56","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","CLT RESEARCH TECH PRIVATE LTD","BUY","4,63,623","359.32","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","PUMA SECURITIES","BUY","4,51,048","359.72","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","BUY","2,12,962","359.95","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","DIPAN MEHTA COMMODITIES PRIVATE LIMITED","BUY","3,26,044","358.52","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","MICROCURVES TRADING PRIVATE LIMITED","BUY","8,53,007","360.33","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","JUNOMONETA FINSOL PRIVATE LIMITED","BUY","10,97,814","359.67","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","HRTI PRIVATE LIMITED","BUY","13,82,639","358.46","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","QE SECURITIES LLP","BUY","5,43,911","360.10","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","IRAGE BROKING SERVICES LLP","BUY","3,42,464","359.48","-"
"30-Apr-2026","KFINTECH","Kfin Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","10,12,185","917.79","-"
"30-Apr-2026","KFINTECH","Kfin Technologies Limited","JAINAM BROKING LIMITED","BUY","24,117","909.52","-"
"30-Apr-2026","MTARTECH","MTAR Technologies Limited","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","BUY","1,65,970","6,132.54","-"
"30-Apr-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","BUY","26,96,516","33.14","-"
"30-Apr-2026","PVP","PVP Ventures Limited","QE SECURITIES LLP","BUY","13,07,856","33.13","-"
"30-Apr-2026","ROSSARI","Rossari Biotech Limited","BHUPESH KUMAR LODHA","BUY","2,98,000","491.50","-"
"30-Apr-2026","RPGLIFE","RPG Life Sciences Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","1,09,801","2,257.02","-"
"30-Apr-2026","SYNGENE","Syngene International Ltd","MICROCURVES TRADING PRIVATE LIMITED","BUY","27,66,287","481.90","-"
"30-Apr-2026","SYNGENE","Syngene International Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","BUY","21,60,599","486.40","-"
"30-Apr-2026","TICL","Twamev Cons and Infra Ltd","RAJAT MISHRA","BUY","10,04,710","23.45","-"
"30-Apr-2026","AAATECH","AAA Technologies Limited","GOLDEN BIO ENERGY LIMITED","SELL","84,370","99.00","-"
"30-Apr-2026","AGIIL","Agi Infra Limited","ARIHANT CAPITAL MARKETS LIMITED","SELL","16,74,402","390.05","-"
"30-Apr-2026","CEMPRO","Cemindia Projects Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","13,45,777","784.84","-"
"30-Apr-2026","DHAMPURSUG","Dhampur Sugar Mills Ltd","QE SECURITIES LLP","SELL","3,88,790","155.58","-"
"30-Apr-2026","DHAMPURSUG","Dhampur Sugar Mills Ltd","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","3,23,490","156.96","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","12,66,097","47.80","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","QE SECURITIES LLP","SELL","13,26,971","47.89","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","ALPHAGREP SECURITIES PRIVATE LIMITED","SELL","9,66,504","47.89","-"
"30-Apr-2026","DWARKESH","Dwarikesh Sugar Industrie","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","20,99,660","47.77","-"
"30-Apr-2026","HFCL","HFCL Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","1,16,17,948","114.48","-"
"30-Apr-2026","HFCL","HFCL Limited","QE SECURITIES LLP","SELL","82,72,491","113.54","-"
"30-Apr-2026","HFCL","HFCL Limited","HRTI PRIVATE LIMITED","SELL","74,27,345","114.60","-"
"30-Apr-2026","IKIO","IKIO Technologies Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","6,46,129","170.48","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","IRAGE BROKING SERVICES LLP","SELL","3,75,791","359.50","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","12,04,434","359.62","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","MUSIGMA SECURITIES","SELL","2,54,738","358.73","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","CLT RESEARCH TECH PRIVATE LTD","SELL","4,63,623","359.56","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","PUMA SECURITIES","SELL","4,51,048","360.02","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED","SELL","2,12,962","359.98","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","DIPAN MEHTA COMMODITIES PRIVATE LIMITED","SELL","3,38,544","358.68","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","JUNOMONETA FINSOL PRIVATE LIMITED","SELL","10,97,634","359.90","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","MICROCURVES TRADING PRIVATE LIMITED","SELL","8,53,007","360.46","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","HRTI PRIVATE LIMITED","SELL","14,68,802","359.61","-"
"30-Apr-2026","IRMENERGY","IRM Energy Limited","QE SECURITIES LLP","SELL","5,53,123","359.91","-"
"30-Apr-2026","KFINTECH","Kfin Technologies Limited","JAINAM BROKING LIMITED","SELL","9,15,828","904.92","-"
"30-Apr-2026","KFINTECH","Kfin Technologies Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","10,12,185","918.42","-"
"30-Apr-2026","KOTYARK","Kotyark Industries Ltd","GAURANG R SHAH HUF","SELL","1,16,921","430.07","-"
"30-Apr-2026","MTARTECH","MTAR Technologies Limited","JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED","SELL","1,65,970","6,168.15","-"
"30-Apr-2026","PVP","PVP Ventures Limited","CRONY VYAPAR PVT LTD","SELL","30,53,882","33.05","-"
"30-Apr-2026","PVP","PVP Ventures Limited","QE SECURITIES LLP","SELL","14,23,863","33.06","-"
"30-Apr-2026","RPGLIFE","RPG Life Sciences Limited","NK SECURITIES RESEARCH PRIVATE LIMITED","SELL","1,09,801","2,258.73","-"
"30-Apr-2026","SAIFL","Sameera Agro And Infra L","SATYA MURTHY SIVALENKA","SELL","7,32,000","8.53","-"
"30-Apr-2026","SPARC","Sun Pharma Advanced Resea","PSL LIMITED","SELL","20,00,000","148.91","-"
